4-11_8-1-21_3,3,4,11,8,1,21,165,12.0,1.0,1
4-11_8-4-19_1,1,4,11,8,4,19,165,13.0,1.0,1
4-11_8-7-15_1,1,4,11,8,7,15,474,11.0,1.0,1
4-11_8-19-27_3,3,4,11,8,19,27,308,13.0,1.0,1
4-11_8-24-41_3,3,4,11,8,24,41,113,6.0,1.0,1
4-11_8-26-38_3,3,4,11,8,26,38,12,4.0,1.0,1
4-11_8-26-54_2,2,4,11,8,26,54,231,4.0,1.0,1
4-11_8-30-48_1,1,4,11,8,30,48,489,3.0,1.0,1
4-11_8-38-58_1,1,4,11,8,38,58,68,1.0,1.0,1
4-11_8-40-25_1,1,4,11,8,40,25,290,19.0,1.0,1
4-11_8-45-40_3,3,4,11,8,45,40,133,25.0,1.0,1
4-11_8-47-57_3,3,4,11,8,47,57,140,4.0,1.0,1
4-11_8-50-20_3,3,4,11,8,50,20,176,3.0,3.0,1
4-11_8-53-18_1,1,4,11,8,53,18,179,2.0,1.0,1
4-11_8-56-59_3,3,4,11,8,56,59,21,42.0,1.0,1
4-11_9-16-16_2,2,4,11,9,16,16,121,29.0,1.0,1
4-11_9-18-18_3,3,4,11,9,18,18,135,1.0,2.0,1
4-11_9-20-38_3,3,4,11,9,20,38,226,5.0,1.0,1
4-17_7-27-11_1,1,4,17,7,27,11,99,33096.0,1.0,1
4-17_7-28-54_3,3,4,17,7,28,54,121,4.0,1.0,1
4-17_7-39-26_3,3,4,17,7,39,26,51,6.0,1.0,1
4-17_7-40-18_3,3,4,17,7,40,18,58,1.0,1.0,1
4-17_7-41-18_1,1,4,17,7,41,18,114,2.0,1.0,1
4-17_7-43-18_2,2,4,17,7,43,18,81,6.0,1.0,1
4-17_7-44-40_3,3,4,17,7,44,40,63,1.0,1.0,1
4-17_7-46-24_3,3,4,17,7,46,24,116,41.0,1.0,1
4-17_7-48-48_3,3,4,17,7,48,48,228,28.0,2.0,1
4-17_7-52-47_2,2,4,17,7,52,47,151,11.0,1.0,1
4-17_7-55-31_1,1,4,17,7,55,31,221,13.0,1.0,1
4-17_7-59-28_2,2,4,17,7,59,28,230,16.0,1.0,1
4-17_8-3-19_2,2,4,17,8,3,19,63,1.0,1.0,1
4-17_8-4-24_2,2,4,17,8,4,24,179,2.0,1.0,1
4-17_8-7-40_3,3,4,17,8,7,40,243,17.0,1.0,1
4-17_8-16-26_2,2,4,17,8,16,26,110,14.0,1.0,1
4-17_8-20-23_1,1,4,17,8,20,23,190,127.0,1.0,1
4-17_8-23-46_1,1,4,17,8,23,46,245,13.0,1.0,1
4-17_8-28-20_1,1,4,17,8,28,20,101,29.0,1.0,1
4-17_8-30-18_1,1,4,17,8,30,18,123,17.0,1.0,1
4-17_8-32-34_3,3,4,17,8,32,34,110,13.0,1.0,1
4-17_8-34-27_2,2,4,17,8,34,27,146,3.0,1.0,1
4-17_8-37-9_1,1,4,17,8,37,9,198,16.0,1.0,1
4-17_8-40-46_3,3,4,17,8,40,46,84,19.0,1.0,1
4-17_8-42-14_3,3,4,17,8,42,14,209,4.0,3.0,1
4-17_8-49-7_1,1,4,17,8,49,7,305,29.0,1.0,1
4-17_9-0-23_3,3,4,17,9,0,23,36,20.0,1.0,1
4-17_9-1-20_3,3,4,17,9,1,20,118,21.0,1.0,1
4-17_9-6-15_3,3,4,17,9,6,15,204,177.0,1.0,1
4-17_9-10-3_1,1,4,17,9,10,3,234,24.0,1.0,1
4-17_9-14-23_3,3,4,17,9,14,23,480,26.0,2.0,1
4-22_17-3-2_1,1,4,22,17,3,2,129,15.0,1.0,1
4-22_17-5-26_3,3,4,22,17,5,26,229,15.0,1.0,1
4-22_17-9-25_1,1,4,22,17,9,25,179,10.0,1.0,1
4-22_17-16-25_2,2,4,22,17,16,25,97,25.0,1.0,1
4-22_17-18-9_3,3,4,22,17,18,9,106,7.0,1.0,1
4-22_17-20-5_3,3,4,22,17,20,5,70,10.0,1.0,1
4-22_17-21-17_3,3,4,22,17,21,17,129,2.0,1.0,1
4-22_17-23-47_3,3,4,22,17,23,47,179,21.0,1.0,1
4-22_17-26-52_3,3,4,22,17,26,52,332,6.0,2.0,1
4-22_17-32-26_3,3,4,22,17,32,26,272,2.0,1.0,1
4-22_17-37-36_2,2,4,22,17,37,36,320,38.0,1.0,1
4-22_17-43-2_1,1,4,22,17,43,2,115,6.0,1.0,1
4-22_17-45-23_3,3,4,22,17,45,23,229,26.0,2.0,1
4-22_17-49-18_3,3,4,22,17,49,18,518,6.0,1.0,1
4-22_17-58-10_3,3,4,22,17,58,10,134,14.0,1.0,1
4-22_18-0-26_3,3,4,22,18,0,26,4,2.0,1.0,1
4-22_18-0-48_2,2,4,22,18,0,48,104,18.0,1.0,1
4-22_18-2-38_2,2,4,22,18,2,38,167,6.0,1.0,1
4-22_18-5-29_3,3,4,22,18,5,29,26,4.0,1.0,1
4-22_18-5-58_3,3,4,22,18,5,58,186,3.0,2.0,1
4-22_18-9-6_1,1,4,22,18,9,6,80,2.0,1.0,1
4-22_18-12-36_3,3,4,22,18,12,36,119,6.0,1.0,1
4-22_18-14-49_3,3,4,22,18,14,49,90,14.0,1.0,1
4-22_18-16-38_3,3,4,22,18,16,38,70,19.0,1.0,1
4-22_18-18-6_3,3,4,22,18,18,6,221,18.0,1.0,1
4-22_18-22-54_3,3,4,22,18,22,54,141,67.0,2.0,1
4-22_18-25-30_3,3,4,22,18,25,30,262,15.0,1.0,1
4-22_18-32-28_3,3,4,22,18,32,28,112,4.0,1.0,1
4-22_18-34-24_3,3,4,22,18,34,24,203,4.0,1.0,1
4-23_15-37-8_3,3,4,23,15,37,8,154,75561.0,1.0,1
4-23_15-39-57_3,3,4,23,15,39,57,313,15.0,1.0,1
4-23_15-45-43_3,3,4,23,15,45,43,231,33.0,1.0,1
4-23_15-49-39_2,2,4,23,15,49,39,113,5.0,1.0,1
4-23_15-51-35_3,3,4,23,15,51,35,125,3.0,1.0,1
4-23_15-53-55_1,1,4,23,15,53,55,97,15.0,1.0,1
4-23_16-7-56_3,3,4,23,16,7,56,324,16.0,3.0,1
4-23_16-13-22_2,2,4,23,16,13,22,148,2.0,1.0,1
4-23_16-16-56_2,2,4,23,16,16,56,119,1.0,1.0,1
4-23_16-18-57_3,3,4,23,16,18,57,124,2.0,1.0,1
4-23_16-21-2_3,3,4,23,16,21,2,205,1.0,4.0,1
4-23_16-25-16_1,1,4,23,16,25,16,236,15.0,1.0,1
4-23_16-29-14_3,3,4,23,16,29,14,106,2.0,1.0,1
4-23_16-31-2_1,1,4,23,16,31,2,198,2.0,1.0,1
4-23_16-34-23_3,3,4,23,16,34,23,121,3.0,2.0,1
4-23_16-36-26_3,3,4,23,16,36,26,87,2.0,1.0,1
4-23_16-37-55_3,3,4,23,16,37,55,312,2.0,1.0,1
4-23_16-43-10_3,3,4,23,16,43,10,116,3.0,1.0,1
4-23_16-45-15_3,3,4,23,16,45,15,149,9.0,3.0,1
4-23_16-50-42_3,3,4,23,16,50,42,101,1.0,2.0,1
4-23_16-52-25_3,3,4,23,16,52,25,53,2.0,1.0,1
4-23_16-53-24_3,3,4,23,16,53,24,52,6.0,1.0,1
4-23_16-56-38_3,3,4,23,16,56,38,277,2.0,1.0,1
4-23_17-1-20_3,3,4,23,17,1,20,25,5.0,1.0,1
4-23_17-2-3_3,3,4,23,17,2,3,106,18.0,1.0,1
4-23_17-3-54_1,1,4,23,17,3,54,179,5.0,1.0,1
4-23_17-7-3_3,3,4,23,17,7,3,295,10.0,1.0,1
4-23_17-12-1_3,3,4,23,17,12,1,419,3.0,1.0,1
4-23_17-19-5_2,2,4,23,17,19,5,95,5.0,1.0,1
4-23_17-23-53_3,3,4,23,17,23,53,13,61.0,1.0,1
4-23_17-24-8_3,3,4,23,17,24,8,154,2.0,1.0,1
4-23_17-26-43_3,3,4,23,17,26,43,186,1.0,2.0,1
4-23_17-29-58_1,1,4,23,17,29,58,97,9.0,1.0,1
4-24_12-58-10_1,1,4,24,12,58,10,93,69995.0,1.0,1
4-24_12-59-48_1,1,4,24,12,59,48,227,5.0,1.0,1
4-24_13-4-2_3,3,4,24,13,4,2,166,27.0,1.0,1
4-24_13-6-52_3,3,4,24,13,6,52,96,4.0,1.0,1
4-24_13-8-30_3,3,4,24,13,8,30,64,2.0,1.0,1
4-24_13-9-37_3,3,4,24,13,9,37,99,3.0,2.0,1
4-24_13-18-15_3,3,4,24,13,18,15,137,419.0,1.0,1
4-24_13-20-35_2,2,4,24,13,20,35,85,3.0,1.0,1
4-24_13-25-51_3,3,4,24,13,25,51,132,12.0,1.0,1
4-24_13-30-5_2,2,4,24,13,30,5,125,24.0,1.0,1
4-24_13-34-46_1,1,4,24,13,34,46,260,19.0,1.0,1
4-24_13-41-11_2,2,4,24,13,41,11,39,15.0,1.0,1
4-24_13-44-8_3,3,4,24,13,44,8,151,13.0,1.0,1
4-24_13-56-9_2,2,4,24,13,56,9,229,408.0,1.0,1
4-24_14-7-33_2,2,4,24,14,7,33,142,455.0,1.0,1
4-24_14-10-12_1,1,4,24,14,10,12,111,17.0,1.0,1
4-24_16-18-22_1,1,4,24,16,18,22,308,36.0,1.0,1
4-24_16-27-49_2,2,4,24,16,27,49,76,10.0,1.0,1
4-24_16-29-8_2,2,4,24,16,29,8,167,3.0,1.0,1
4-24_16-32-9_3,3,4,24,16,32,9,197,14.0,1.0,1
4-24_16-42-22_1,1,4,24,16,42,22,18,416.0,1.0,1
4-24_16-44-17_2,2,4,24,16,44,17,393,97.0,1.0,1
4-24_16-51-32_2,2,4,24,16,51,32,85,42.0,1.0,1
4-24_16-53-15_1,1,4,24,16,53,15,245,18.0,1.0,1
4-24_16-57-21_2,2,4,24,16,57,21,129,1.0,1.0,1
5-7_15-52-40_3,3,5,7,15,52,40,97,23879.0,2.0,1
5-7_15-57-14_1,1,5,7,15,57,14,143,177.0,1.0,1
5-7_16-3-20_3,3,5,7,16,3,20,133,22.0,1.0,1
5-7_16-5-48_3,3,5,7,16,5,48,128,15.0,1.0,1
5-7_16-8-29_1,1,5,7,16,8,29,206,33.0,1.0,1
5-7_16-18-0_3,3,5,7,16,18,0,235,365.0,1.0,1
5-7_16-22-0_3,3,5,7,16,22,0,120,5.0,2.0,1
5-7_16-33-22_3,3,5,7,16,33,22,30,275.0,1.0,1
5-7_16-34-35_3,3,5,7,16,34,35,78,43.0,1.0,1
5-7_16-46-2_1,1,5,7,16,46,2,379,609.0,1.0,1
5-7_16-52-32_3,3,5,7,16,52,32,122,11.0,1.0,1
5-7_16-54-52_3,3,5,7,16,54,52,48,18.0,1.0,1
5-7_16-55-44_3,3,5,7,16,55,44,112,4.0,1.0,1
5-7_16-57-45_3,3,5,7,16,57,45,213,9.0,1.0,1
5-7_17-1-25_3,3,5,7,17,1,25,125,7.0,1.0,1
5-7_17-3-40_3,3,5,7,17,3,40,37,10.0,1.0,1
5-7_17-4-18_3,3,5,7,17,4,18,233,1.0,1.0,1
5-7_17-8-12_3,3,5,7,17,8,12,56,1.0,1.0,1
5-7_17-9-10_3,3,5,7,17,9,10,151,2.0,1.0,1
5-7_17-19-56_2,2,5,7,17,19,56,244,173.0,1.0,1
5-7_17-24-20_3,3,5,7,17,24,20,241,20.0,1.0,1
5-7_17-37-20_3,3,5,7,17,37,20,59,19.0,2.0,1
5-7_17-38-22_3,3,5,7,17,38,22,203,3.0,1.0,1
5-7_17-41-50_2,2,5,7,17,41,50,111,5.0,1.0,1
5-8_7-11-41_3,3,5,8,7,11,41,56,48480.0,1.0,1
5-8_7-12-45_2,2,5,8,7,12,45,22,8.0,1.0,1
5-8_7-13-10_2,2,5,8,7,13,10,112,3.0,1.0,1
5-8_7-15-5_2,2,5,8,7,15,5,94,3.0,1.0,1
5-8_7-16-42_1,1,5,8,7,16,42,233,3.0,1.0,1
5-8_7-22-27_3,3,5,8,7,22,27,239,112.0,2.0,1
5-8_7-26-51_3,3,5,8,7,26,51,201,25.0,1.0,1
5-8_7-30-39_1,1,5,8,7,30,39,235,27.0,1.0,1
5-8_7-35-56_3,3,5,8,7,35,56,133,13.0,1.0,1
5-8_7-38-14_2,2,5,8,7,38,14,190,5.0,1.0,1
5-8_7-41-27_3,3,5,8,7,41,27,33,3.0,1.0,1
5-8_7-42-5_1,1,5,8,7,42,5,72,5.0,1.0,1
5-8_7-43-22_3,3,5,8,7,43,22,59,5.0,1.0,1
5-8_7-44-37_1,1,5,8,7,44,37,263,16.0,1.0,1
5-8_7-49-26_3,3,5,8,7,49,26,202,26.0,1.0,1
5-8_7-52-50_1,1,5,8,7,52,50,235,2.0,1.0,1
5-8_7-59-4_3,3,5,8,7,59,4,120,139.0,1.0,1
5-8_8-39-20_3,3,5,8,8,39,20,55,2296.0,1.0,1
5-8_8-40-18_3,3,5,8,8,40,18,19,3.0,1.0,1
5-8_8-40-42_2,2,5,8,8,40,42,188,5.0,1.0,1
5-8_8-44-17_3,3,5,8,8,44,17,143,27.0,1.0,1
5-8_8-47-12_2,2,5,8,8,47,12,493,32.0,1.0,1
5-8_8-55-40_3,3,5,8,8,55,40,67,15.0,1.0,1
5-8_8-58-57_1,1,5,8,8,58,57,242,29.0,1.0,1
5-8_9-3-16_2,2,5,8,9,3,16,95,17.0,1.0,1
5-8_9-5-2_1,1,5,8,9,5,2,69,11.0,1.0,1
5-8_9-6-21_2,2,5,8,9,6,21,499,10.0,1.0,1
5-9_16-31-59_2,2,5,9,16,31,59,111,1184.0,1.0,1
5-9_16-34-18_3,3,5,9,16,34,18,88,3.0,3.0,1
5-9_16-35-47_3,3,5,9,16,35,47,27,1.0,1.0,1
5-9_16-36-49_3,3,5,9,16,36,49,93,1.0,1.0,1
5-9_16-38-24_3,3,5,9,16,38,24,311,2.0,3.0,1
5-9_16-43-40_1,1,5,9,16,43,40,190,5.0,1.0,1
5-9_16-47-7_3,3,5,9,16,47,7,297,17.0,1.0,1
5-9_16-55-19_3,3,5,9,16,55,19,98,1.0,1.0,1
5-9_16-57-9_3,3,5,9,16,57,9,273,12.0,3.0,1
5-9_17-1-43_3,3,5,9,17,1,43,26,1.0,2.0,1
5-9_17-2-13_2,2,5,9,17,2,13,87,4.0,1.0,1
5-9_17-4-14_3,3,5,9,17,4,14,114,34.0,2.0,1
5-9_17-6-10_3,3,5,9,17,6,10,438,2.0,1.0,1
5-9_17-13-34_3,3,5,9,17,13,34,109,6.0,2.0,1
5-9_17-15-38_1,1,5,9,17,15,38,167,15.0,1.0,1
5-9_17-18-35_3,3,5,9,17,18,35,162,10.0,2.0,1
5-9_17-26-12_2,2,5,9,17,26,12,220,12.0,1.0,1
5-9_17-30-16_2,2,5,9,17,30,16,395,24.0,1.0,1
5-9_17-36-53_3,3,5,9,17,36,53,14,2.0,1.0,1
5-9_17-37-8_2,2,5,9,17,37,8,72,1.0,1.0,1
5-9_17-38-25_3,3,5,9,17,38,25,73,5.0,2.0,1
5-9_17-40-3_3,3,5,9,17,40,3,52,25.0,1.0,1
5-9_17-40-59_3,3,5,9,17,40,59,86,4.0,1.0,1
5-9_17-43-32_3,3,5,9,17,43,32,89,4.0,2.0,1
5-9_17-46-3_3,3,5,9,17,46,3,107,2.0,2.0,1
5-9_17-47-55_3,3,5,9,17,47,55,133,5.0,1.0,1
5-9_17-50-19_3,3,5,9,17,50,19,463,11.0,3.0,1
5-9_17-59-16_2,2,5,9,17,59,16,85,16.0,1.0,1
5-9_18-0-45_2,2,5,9,18,0,45,90,4.0,1.0,1
5-9_18-2-17_3,3,5,9,18,2,17,61,2.0,2.0,1
5-9_18-4-59_3,3,5,9,18,4,59,171,6.0,2.0,1
5-9_18-7-54_3,3,5,9,18,7,54,26,4.0,1.0,1
5-9_18-8-25_2,2,5,9,18,8,25,730,5.0,3.0,1
5-9_18-20-40_1,1,5,9,18,20,40,246,5.0,1.0,1
5-9_18-24-57_1,1,5,9,18,24,57,87,11.0,1.0,1
5-9_18-26-35_3,3,5,9,18,26,35,120,11.0,1.0,1
5-10_17-19-28_3,3,5,10,17,19,28,45,82253.0,1.0,1
5-10_17-23-6_2,2,5,10,17,23,6,114,2.0,1.0,1
5-10_17-25-4_3,3,5,10,17,25,4,351,4.0,1.0,1
5-10_17-30-57_3,3,5,10,17,30,57,83,2.0,1.0,1
5-10_17-33-20_3,3,5,10,17,33,20,70,4.0,1.0,1
5-10_17-34-58_3,3,5,10,17,34,58,133,28.0,1.0,1
5-10_17-37-14_3,3,5,10,17,37,14,94,3.0,1.0,1
5-10_17-38-53_3,3,5,10,17,38,53,49,5.0,1.0,1
5-10_17-44-22_3,3,5,10,17,44,22,161,3.0,1.0,1
5-10_17-47-20_3,3,5,10,17,47,20,152,17.0,1.0,1
5-10_17-49-58_3,3,5,10,17,49,58,66,6.0,1.0,1
5-10_17-51-9_3,3,5,10,17,51,9,122,5.0,2.0,1
5-10_17-53-13_3,3,5,10,17,53,13,152,2.0,3.0,1
5-10_17-58-5_1,1,5,10,17,58,5,91,8.0,1.0,1
5-10_17-59-39_1,1,5,10,17,59,39,100,3.0,1.0,1
5-10_18-1-30_3,3,5,10,18,1,30,21,11.0,1.0,1
5-10_18-1-53_2,2,5,10,18,1,53,107,2.0,1.0,1
5-10_18-3-46_3,3,5,10,18,3,46,68,6.0,2.0,1
5-10_18-4-58_3,3,5,10,18,4,58,86,4.0,2.0,1
5-10_18-6-26_3,3,5,10,18,6,26,187,2.0,1.0,1
5-10_18-9-43_3,3,5,10,18,9,43,70,10.0,1.0,1
5-10_18-11-2_3,3,5,10,18,11,2,262,9.0,1.0,1
5-10_18-15-34_3,3,5,10,18,15,34,124,10.0,1.0,1
5-10_18-17-44_1,1,5,10,18,17,44,154,6.0,1.0,1
5-10_18-20-20_1,1,5,10,18,20,20,113,2.0,1.0,1
5-10_18-22-16_3,3,5,10,18,22,16,206,3.0,1.0,1
5-10_18-25-43_3,3,5,10,18,25,43,157,1.0,3.0,1
5-10_18-28-38_3,3,5,10,18,28,38,224,18.0,1.0,1
5-10_18-32-24_3,3,5,10,18,32,24,39,2.0,1.0,1
5-10_18-33-5_2,2,5,10,18,33,5,169,2.0,1.0,1
5-10_18-35-56_2,2,5,10,18,35,56,99,2.0,1.0,1
5-10_18-40-52_3,3,5,10,18,40,52,88,2.0,1.0,1
5-10_18-42-23_3,3,5,10,18,42,23,132,3.0,2.0,1
5-10_18-44-39_1,1,5,10,18,44,39,230,4.0,1.0,1
5-10_18-48-40_3,3,5,10,18,48,40,290,11.0,1.0,1
5-10_18-53-34_3,3,5,10,18,53,34,161,4.0,1.0,1
5-10_18-57-2_2,2,5,10,18,57,2,151,2.0,1.0,1
5-10_19-1-20_3,3,5,10,19,1,20,162,1.0,2.0,1
5-10_19-4-6_2,2,5,10,19,4,6,123,4.0,1.0,1
5-10_19-6-14_2,2,5,10,19,6,14,336,5.0,1.0,1
5-10_19-11-56_1,1,5,10,19,11,56,75,6.0,1.0,1
5-24_16-40-5_3,3,5,24,16,40,5,33,1.0,2.0,1
5-24_16-40-45_1,1,5,24,16,40,45,320,7.0,1.0,1
5-24_16-46-21_3,3,5,24,16,46,21,8,16.0,1.0,1
5-24_16-46-33_2,2,5,24,16,46,33,117,4.0,1.0,1
5-24_16-48-46_2,2,5,24,16,48,46,622,16.0,1.0,1
5-24_16-59-33_3,3,5,24,16,59,33,107,25.0,3.0,1
5-24_17-1-21_3,3,5,24,17,1,21,45,1.0,2.0,1
5-24_17-2-15_2,2,5,24,17,2,15,829,9.0,1.0,1
5-24_17-16-9_3,3,5,24,17,16,9,178,5.0,1.0,1
5-24_17-19-10_1,1,5,24,17,19,10,279,3.0,1.0,1
5-24_17-23-51_3,3,5,24,17,23,51,154,2.0,1.0,1
5-24_17-30-56_3,3,5,24,17,30,56,78,6.0,1.0,1
5-24_17-32-18_3,3,5,24,17,32,18,194,4.0,2.0,1
5-24_17-35-35_2,2,5,24,17,35,35,142,3.0,1.0,1
5-24_17-38-2_3,3,5,24,17,38,2,183,5.0,2.0,1
5-24_17-41-6_3,3,5,24,17,41,6,268,1.0,2.0,1
5-24_17-45-36_3,3,5,24,17,45,36,202,2.0,2.0,1
5-24_17-49-9_3,3,5,24,17,49,9,53,11.0,1.0,1
5-24_17-50-5_3,3,5,24,17,50,5,343,3.0,1.0,1
5-24_17-55-53_3,3,5,24,17,55,53,82,5.0,2.0,1
5-24_17-57-17_3,3,5,24,17,57,17,93,2.0,1.0,1
5-24_17-58-53_3,3,5,24,17,58,53,23,3.0,1.0,1
5-24_17-59-20_3,3,5,24,17,59,20,22,4.0,1.0,1
5-24_17-59-49_1,1,5,24,17,59,49,140,7.0,1.0,1
5-24_18-2-20_3,3,5,24,18,2,20,120,11.0,1.0,1
5-24_18-7-42_3,3,5,24,18,7,42,131,2.0,1.0,1
5-24_18-9-58_2,2,5,24,18,9,58,194,5.0,1.0,1
5-24_18-13-15_1,1,5,24,18,13,15,88,3.0,1.0,1
5-24_18-14-49_2,2,5,24,18,14,49,169,6.0,1.0,1
5-24_18-17-44_2,2,5,24,18,17,44,656,6.0,1.0,1
5-24_18-28-42_3,3,5,24,18,28,42,58,2.0,2.0,1
5-24_18-33-38_1,1,5,24,18,33,38,294,12.0,1.0,1
5-25_17-25-3_3,3,5,25,17,25,3,211,81991.0,2.0,1
5-25_17-28-51_3,3,5,25,17,28,51,152,17.0,1.0,1
5-25_17-31-33_3,3,5,25,17,31,33,143,10.0,1.0,1
5-25_17-37-39_3,3,5,25,17,37,39,138,9.0,1.0,1
5-25_17-39-59_2,2,5,25,17,39,59,96,2.0,1.0,1
5-25_17-41-51_3,3,5,25,17,41,51,122,16.0,1.0,1
5-25_17-52-42_1,1,5,25,17,52,42,95,2.0,1.0,1
5-25_17-54-21_3,3,5,25,17,54,21,51,4.0,1.0,1
5-25_17-55-14_3,3,5,25,17,55,14,67,2.0,1.0,1
5-25_17-56-23_3,3,5,25,17,56,23,297,2.0,2.0,1
5-25_18-3-56_1,1,5,25,18,3,56,464,3.0,1.0,1
5-25_18-11-45_3,3,5,25,18,11,45,261,5.0,1.0,1
5-25_18-16-9_3,3,5,25,18,16,9,56,3.0,1.0,1
5-25_18-17-7_3,3,5,25,18,17,7,50,2.0,1.0,1
5-25_18-23-28_3,3,5,25,18,23,28,131,2.0,1.0,1
5-25_18-28-46_2,2,5,25,18,28,46,142,1.0,1.0,1
5-25_18-33-17_3,3,5,25,18,33,17,92,129.0,1.0,1
5-25_18-34-59_3,3,5,25,18,34,59,68,10.0,1.0,1
5-25_18-36-10_1,1,5,25,18,36,10,165,3.0,1.0,1
5-25_18-38-58_1,1,5,25,18,38,58,47,3.0,1.0,1
5-25_18-42-6_3,3,5,25,18,42,6,53,2.0,1.0,1
5-25_18-43-4_3,3,5,25,18,43,4,199,5.0,1.0,1
5-25_18-49-7_3,3,5,25,18,49,7,204,2.0,1.0,1
5-25_18-52-34_3,3,5,25,18,52,34,225,3.0,2.0,1
5-25_18-56-20_2,2,5,25,18,56,20,102,1.0,1.0,1
5-25_18-58-5_3,3,5,25,18,58,5,112,3.0,1.0,1
5-25_19-0-0_1,1,5,25,19,0,0,108,3.0,1.0,1
5-25_19-1-53_1,1,5,25,19,1,53,98,5.0,1.0,1
5-25_19-3-52_2,2,5,25,19,3,52,111,21.0,1.0,1
5-25_19-5-51_2,2,5,25,19,5,51,97,8.0,1.0,1
5-25_19-7-31_1,1,5,25,19,7,31,87,3.0,1.0,1
5-25_19-9-2_1,1,5,25,19,9,2,164,4.0,1.0,1
5-27_13-29-7_2,2,5,27,13,29,7,283,12697.0,1.0,1
5-27_13-33-55_1,1,5,27,13,33,55,279,5.0,1.0,1
5-27_13-48-45_1,1,5,27,13,48,45,613,220.0,1.0,1
5-27_13-59-42_3,3,5,27,13,59,42,17,44.0,1.0,1
5-27_15-46-37_3,3,5,27,15,46,37,183,6398.0,1.0,1
5-27_15-53-6_3,3,5,27,15,53,6,18,206.0,1.0,1
5-27_15-59-8_3,3,5,27,15,59,8,191,60.0,1.0,1
5-27_16-2-30_3,3,5,27,16,2,30,76,11.0,1.0,1
5-27_16-4-1_3,3,5,27,16,4,1,185,15.0,1.0,1
5-27_16-7-40_3,3,5,27,16,7,40,376,34.0,2.0,1
5-27_16-14-9_3,3,5,27,16,14,9,281,13.0,2.0,1
5-27_16-19-13_3,3,5,27,16,19,13,110,23.0,1.0,1
5-27_16-21-12_1,1,5,27,16,21,12,53,9.0,1.0,1
5-27_16-22-20_3,3,5,27,16,22,20,328,15.0,3.0,1
5-27_16-28-4_3,3,5,27,16,28,4,262,16.0,2.0,1
5-27_16-32-28_3,3,5,27,16,32,28,373,2.0,1.0,1
5-27_16-38-43_3,3,5,27,16,38,43,307,2.0,2.0,1
5-27_16-44-34_3,3,5,27,16,44,34,352,44.0,2.0,1
5-27_16-50-38_3,3,5,27,16,50,38,34,12.0,1.0,1
5-27_16-51-23_1,1,5,27,16,51,23,158,11.0,1.0,1
5-27_16-54-7_1,1,5,27,16,54,7,103,6.0,1.0,1
5-27_17-1-21_3,3,5,27,17,1,21,161,14.0,2.0,1
5-27_17-4-30_3,3,5,27,17,4,30,105,28.0,1.0,1
5-27_17-6-31_3,3,5,27,17,6,31,652,16.0,3.0,1
5-27_17-17-35_1,1,5,27,17,17,35,219,12.0,1.0,1
5-27_17-21-28_3,3,5,27,17,21,28,1051,14.0,4.0,1
5-28_8-5-37_3,3,5,28,8,5,37,398,51791.0,1.0,1
5-28_8-12-18_3,3,5,28,8,12,18,117,3.0,1.0,1
5-28_8-21-10_3,3,5,28,8,21,10,155,10.0,2.0,1
5-28_8-25-25_2,2,5,28,8,25,25,23,7.0,1.0,1
5-28_8-27-27_3,3,5,28,8,27,27,323,26.0,2.0,1
5-28_8-33-18_2,2,5,28,8,33,18,293,28.0,1.0,1
5-28_8-39-56_3,3,5,28,8,39,56,156,105.0,2.0,1
5-28_8-42-45_2,2,5,28,8,42,45,107,13.0,1.0,1
5-28_8-47-27_3,3,5,28,8,47,27,25,175.0,1.0,1
5-28_8-55-47_1,1,5,28,8,55,47,149,475.0,1.0,1
5-28_8-58-24_1,1,5,28,8,58,24,748,8.0,1.0,1
5-28_9-11-12_2,2,5,28,9,11,12,103,20.0,1.0,1
5-28_9-13-34_2,2,5,28,9,13,34,272,39.0,1.0,1
5-28_9-18-34_2,2,5,28,9,18,34,172,28.0,1.0,1
5-28_9-21-47_2,2,5,28,9,21,47,274,21.0,1.0,1
5-28_9-26-22_1,1,5,28,9,26,22,76,1.0,1.0,1
5-28_9-28-4_3,3,5,28,9,28,4,39,26.0,1.0,1
5-28_9-29-0_1,1,5,28,9,29,0,205,17.0,1.0,1
5-28_9-32-44_1,1,5,28,9,32,44,803,19.0,1.0,1
5-28_9-46-19_2,2,5,28,9,46,19,136,12.0,1.0,1
5-28_9-48-44_3,3,5,28,9,48,44,200,9.0,1.0,1
5-28_9-52-16_3,3,5,28,9,52,16,191,12.0,1.0,1
5-28_9-55-36_2,2,5,28,9,55,36,285,9.0,1.0,1
5-28_10-1-38_2,2,5,28,10,1,38,238,77.0,1.0,1
5-31_9-59-47_1,1,5,31,9,59,47,30,4892.0,1.0,1
5-31_10-0-35_3,3,5,31,10,0,35,165,18.0,1.0,1
5-31_10-10-22_3,3,5,31,10,10,22,148,422.0,1.0,1
5-31_10-12-59_2,2,5,31,10,12,59,21,9.0,1.0,1
5-31_10-13-27_3,3,5,31,10,13,27,627,7.0,1.0,1
5-31_10-23-56_2,2,5,31,10,23,56,62,2.0,1.0,1
5-31_10-25-0_1,1,5,31,10,25,0,190,2.0,1.0,1
5-31_10-28-15_2,2,5,31,10,28,15,280,5.0,1.0,1
5-31_11-7-31_2,2,5,31,11,7,31,179,1231.0,2.0,1
5-31_11-27-45_3,3,5,31,11,27,45,413,1035.0,2.0,1
